rest_id,zomato_url,name,city,area,rating,rating_count,telephone,cusine,cost_for_two,address,online_order,table_reservation,delivery_only,famous_food,longitude,latitude
104332,https://www.zomato.com/lucknow/amore-nirala-nagar,Amore,Lucknow,Nirala Nagar,3.0,6.0,+91 7505956613 +91 9651590410,"Cafe, Bakery",300.0,"7, Nirala Nagar, Lucknow",False,False,False,Not available,80.9374021366,26.876601260100003
104333,https://www.zomato.com/lucknow/momos-of-nainital-aliganj,Momos Of Nainital,Lucknow,Aliganj,3.8,337.0,+91 8081395789,"Chinese, Momos",200.0,"B 20, Sector K, Aliganj, Lucknow, near SBI bank",True,False,False,"Noodle , Veg Momos , Dragon Fire Momos , Fried Momo , Masala Momo , Tandoori Paneer Momos , Vegetable Noodles",80.94313938170001,26.896818024499996
104347,https://www.zomato.com/lucknow/pack-n-chew-gomti-nagar,Pack 'N' Chew,Lucknow,Gomti Nagar,4.0,408.0,0522 4042939 +91 8874206273,"Chinese, Continental, North Indian",850.0,"2/30, Vijay Khand, Gomti Nagar, Lucknow",False,False,False,"Dehati Chicken , Coffee , Butter Chicken , Biryani , Fish , Momos , Chilli Chicken",80.99334161729999,26.8582311826
104350,https://www.zomato.com/lucknow/spicy-hut-nonveg-and-chinese-point-charbagh,Spicy Hut Nonveg And Chinese Point,Lucknow,Charbagh,3.0,0.0,+91 9451112764,"North Indian, Mughlai",350.0,"Shop 15 And 17, In Front Of Lucknow Plastic, Rajendra Nagar, Charbagh, Lucknow",True,False,False,Not available,80.91711032010001,26.839943948000002
104363,https://www.zomato.com/lucknow/cheer-peer-the-metropolitan-club-gomti-nagar,Cheer Peer - The Metropolitan Club,Lucknow,Gomti Nagar,4.2,233.0,+91 9559309666 +91 9721766666,"North Indian, Mughlai, Chinese",1500.0,"Metropolitan Club, CP 134, Near Sahara Hospital, Viraj Khand, Gomti Nagar, Lucknow",False,True,False,"Mocktails , Brownie , Beer , Veg Buffet , Vegetarian , Cocktails , Chicken Wings",81.026387,26.854852
104365,https://www.zomato.com/lucknow/aao-khao-gomti-nagar,Aao Khao,Lucknow,Gomti Nagar,3.0,0.0,+91 8130931244,North Indian,400.0,"Shop A/311, First Floor, Sahara Plaza, Patrakarpuram, Gomti Nagar, Lucknow",True,False,False,Not available,80.9988561258,26.8526322739
104375,https://www.zomato.com/lucknow/blue-the-lounge-hazratganj,Blue The Lounge,Lucknow,Hazratganj,3.5,411.0,0522 4107185 +91 8090666604,"North Indian, Chinese, Cafe",1000.0,"1A, Shravan Plaza Complex, Sapru Marg, Hazratganj, Lucknow",True,False,False,"Chicken 65 , Noodle , Sandwich , Mocktails",80.9452603385,26.853844366
104381,https://www.zomato.com/lucknow/zaika-biryani-corner-1-aliganj,Zaika Biryani Corner,Lucknow,Aliganj,3.0,6.0,+91 7084490333,"Rolls, Burger, Biryani",250.0,"Adarsh Complex, Engineering College Rd, Sector B, Aliganj, Lucknow",False,False,False,Not available,80.9452120587,26.910871368800002
104392,https://www.zomato.com/kathicastle,Kathi Castle,Lucknow,Aashiana,4.1,307.0,0522 4959599 +91 7042802040,"Biryani, Chinese, Fast Food, North Indian, Rolls",200.0,"Shop no. 136, Ground Floor, Khazana Market,  Aashiana, Lucknow",True,False,False,"Rolls , Kathi Roll , Momos , Oreo Shake , Soya Chaap Roll , Mushroom Roll , Chicken Egg Roll",80.9185270965,26.794935508200002
104394,https://www.zomato.com/lucknow/best-muradabadi-chicken-biryani-corner-chowk,Best Muradabadi Chicken Biryani Corner,Lucknow,Chowk,2.9,6.0,+91 6392481410,"Biryani, Roast Chicken",200.0,"31-32, Husanabad Rd, Husainabad, Lucknow",False,False,False,Not available,80.90410385279999,26.8749106593
104406,https://www.zomato.com/lucknow/quality-coffee-house-and-bakery-aliganj,Quality Coffee House And Bakery,Lucknow,Aliganj,3.0,0.0,+91 8090500900 +91 8090900500,"Coffee, Beverages, Fast Food",150.0,"Opposite JK Tyre Showroom, Near Khadra, Aliganj, Lucknow",False,False,False,Not available,0.0,0.0
104409,https://www.zomato.com/lucknow/punjabi-chaap-corner-mahanagar,Punjabi Chaap Corner,Lucknow,Mahanagar,3.6,296.0,Not Available,"North Indian, Momos",250.0,"D-5, Arif Chamber-2, Sahara India Bhawan, Kapoorthla, Mahanagar, Lucknow",True,False,False,"Malai Chaap , Momos , Kurkure Momo , Soya Chaap , Rolls",80.94480940000001,26.8832675
104422,https://www.zomato.com/lucknow/m-h-bakery-by-madhurima-gomti-nagar,M&H Bakery by Madhurima,Lucknow,Gomti Nagar,4.4,144.0,+91 9616732222,"Bakery, Desserts, Fast Food",300.0,"Madhurima Street , Vibhuti Khand , GomtiNagar , Lucknow",True,False,False,"Baklava , Donut , Eggless Cake",80.996313,26.865375
104426,https://www.zomato.com/lucknow/shree-dosa-point-indira-nagar,Shree Dosa Point,Lucknow,Indira Nagar,3.0,0.0,+91 8574761442,"South Indian, North Indian",100.0,"Shop 7, Harun Market, Munshi Puliya, Indira Nagar, Lucknow",True,False,False,Not available,80.99359809999999,26.885120500000003
104435,https://www.zomato.com/lucknow/blue-owl-cafe-aliganj,Blue Owl Cafe,Lucknow,Aliganj,3.9,280.0,+91 8400002080,"Cafe, Continental, Italian, Chinese, North Indian",650.0,"B-2/348, Shiv Vihar Road, Sector A, Aliganj, Lucknow",True,False,False,"Pizza , Fries , Sandwich , Mojito , Pasta , Burgers , Coffee",80.9447711706,26.910384346199997
104440,https://www.zomato.com/lucknow/cold-cone-gomti-nagar,Cold Cone,Lucknow,Gomti Nagar,2.9,5.0,Not Available,Ice Cream,50.0,"B-3, Shivani Plaza, Vijay Khand, Gomti Nagar, Lucknow",False,False,False,Not available,80.9983,26.852922222199997
104443,https://www.zomato.com/lucknow/cafe-tc-turquoise-cottage-gomti-nagar,Cafe TC (Turquoise Cottage),Lucknow,Gomti Nagar,4.3,376.0,+91 9517288865 +91 9517288864,"Asian, Continental, Italian",1200.0,"First Floor, Levana Cyber Heights, Vibhuti Khand, Gomti Nagar, Lucknow",False,False,False,"Pizza , Coffee , Pasta , Veg Platter , Cappuccino , Salad , Fish",81.00730720909999,26.8682398218
104448,https://www.zomato.com/lucknow/yadav-foods-and-bakery-gomti-nagar,Yadav Foods And Bakery,Lucknow,Gomti Nagar,3.0,0.0,+91 7007350865,Fast Food,200.0,"First, 419/025 Shop, 60 Fit Road, Village Sultanpur, Gomti Nagar, Lucknow",False,False,False,Not available,0.0,0.0
104456,https://www.zomato.com/lucknow/bun-makkhan-chai-aliganj,Bun Makkhan Chai,Lucknow,Aliganj,4.0,294.0,+91 7525050505,"Street Food, Burger, Sandwich",500.0,"Near Puraniya Petrol Pump, Aliganj, Lucknow",False,False,False,"Chai , Bun Makkhan , Tea , Maggi , Sandwich , Bun Butter , Burgers",80.9466396645,26.891336796999997
104457,https://www.zomato.com/lucknow/noor-hotel-aminabad,Noor Hotel,Lucknow,Aminabad,2.9,5.0,+91 9005373415,"Mughlai, North Indian",200.0,"Near Kaiserbagh Bus Stand, Aminabad, Lucknow",False,False,False,Not available,80.9278792888,26.8523604194
104470,https://www.zomato.com/lucknow/makhan-bhog-sweets-nishatganj,Makhan Bhog Sweets,Lucknow,Nishatganj,3.0,0.0,+91 9936501671 +91 9935855463,Desserts,200.0,"Paper Mill Chauraha, Nishatganj, Lucknow",False,False,False,Not available,80.9559157491,26.8657319875
104473,https://www.zomato.com/lucknow/sahib-cafe-taj-mahal-gomti-nagar,Sahib Cafe - Taj Mahal,Lucknow,Gomti Nagar,4.5,285.0,0522 6711000,"Cafe, Continental",2500.0,"Taj Mahal, Vipin Khand, Gomti Nagar, Lucknow",False,True,False,"Biryani , Coffee , Breakfast Buffet , Croissant , Dal Makhani , Pizza , Sandwich",80.9732173383,26.851719693000003
104486,https://www.zomato.com/lucknow/goli-vada-pav-gomti-nagar,Goli Vada Pav,Lucknow,Gomti Nagar,3.9,320.0,0522 4107423,Street Food,350.0,"B-3 Shivani Plaza Vijay Khand, Gomti Nagar, Lucknow",True,False,False,"Paneer Roll , Cheese Vada Pav , Fries , Burgers , Tea , Masala Vada Pav",80.9944973141,26.8581375614
104487,https://www.zomato.com/lucknow/burma-biscuit-company-1-indira-nagar,Burma Biscuit Company,Lucknow,Indira Nagar,3.1,5.0,0522 4108740,Bakery,150.0,"Munshipulia Chauraha, Awadh Shopping Centre, Opp. Jama Masjid, Indira Nagar, Lucknow",False,False,False,Not available,80.9971788526,26.8850150097
104500,https://www.zomato.com/lucknow/shri-prakash-sweets-mahanagar,Shri Prakash Sweets,Lucknow,Mahanagar,2.8,4.0,+91 9889927175,Desserts,75.0,"5, Sector A, Near BRD Hospital, Mahanagar, Lucknow",False,False,True,Not available,80.9540335089,26.875459741
104502,https://www.zomato.com/lucknow/veg-corner-chowk,Veg Corner,Lucknow,Chowk,4.1,267.0,+91 9369121567 +91 8081860601,North Indian,200.0,"Opposite Chowk Post Office, Khun Khun Ji Road, Chowk, Lucknow",True,False,False,"Chaap , Biryani , Mushroom Korma , Paratha",80.9077590331,26.868054390500003
104513,https://www.zomato.com/lucknow/welcome-bakers-and-sweets-aashiana,Welcome Bakers and Sweets,Lucknow,Aashiana,3.1,4.0,+91 9621874717,"Bakery, Mithai",200.0,"6310, Shanti Nagar, Sarojini Nagar, Near Aashiana, Lucknow",False,False,False,Not available,0.0,0.0
104518,https://www.zomato.com/lucknow/rishtey-restaurant-1-hazratganj,Rishtey Restaurant,Lucknow,Hazratganj,2.5,546.0,0522 2320600 +91 8090000867,"Awadhi, Continental, Chinese",500.0,"8/10, Prayag narayan road , Baloo adda, Hazratganj, Lucknow.",False,False,False,"Naan , Paratha",80.9644760192,26.8545706283
104528,https://www.zomato.com/lucknow/al-kahf-restaurant-chowk,Al - Kahf Restaurant,Lucknow,Chowk,3.0,6.0,+91 9082921467,"North Indian, Chinese, Mughlai",250.0,"Opposite Safed Masjid, Ramji Square, Sarfarzganj, Chowk, Hardoi Road, Chowk, Lucknow",False,False,False,Not available,0.0,0.0
104533,https://www.zomato.com/lucknow/romeos-pizza-indira-nagar,Romeos Pizza,Lucknow,Indira Nagar,3.6,334.0,0522 4073335 0788 7073335,"Pizza, Italian",400.0,"A 1557, Ground Floor, Shalimar Crossing, Indira Nagar, Lucknow",True,False,False,"Stuffed Garlic Bread , Country Feast , Cheesy Pizza",80.9775869921,26.8770348967
104543,https://www.zomato.com/lucknow/sainik-nonveg-corner-indira-nagar,Sainik Nonveg Corner,Lucknow,Indira Nagar,3.0,5.0,+91 9198392187,Lucknowi,300.0,"Amraprali Chauraha, Indira Nagar, Lucknow",False,False,False,Not available,80.9796549752,26.8826161008
104547,https://www.zomato.com/lucknow/mr-james-aliganj,Mr.James,Lucknow,Aliganj,3.9,359.0,+91 8127555573,"South Indian, Chinese",350.0,"Naraina Plaza, Sector E, Sitapur Road, Aliganj, Lucknow",True,False,False,"Paneer Masala Dosa , Kebab Paratha , Vegetable Biryani",80.9450444207,26.910160715700002
104557,https://www.zomato.com/lucknow/naughty-foods-gomti-nagar,Naughty Foods,Lucknow,Gomti Nagar,2.9,4.0,+91 9415360450,Fast Food,400.0,"3rd Floor, Food Court, Fun Republic Mall,Gomti Nagar",False,False,False,Not available,80.9757889062,26.8580714583
104562,https://www.zomato.com/lucknow/the-kebab-express-hazratganj,The Kebab Express,Lucknow,Hazratganj,3.8,401.0,+91 7052611112 +91 8874204175,"Lucknowi, Street Food",500.0,"Carlton Hotel, Rana Pratap Marg, Behind Sahara Ganj Mall,  Lucknow, Uttar Pradesh",True,False,False,"Rolls , Mutton Biryani , Paratha , Paneer Pasanda , Vegetable Biryani , Mutton Nihari , Rumali Roti",80.9475023299,26.856395536199997
104571,https://www.zomato.com/lucknow/shanta-inn-restaurant-charbagh,Shanta Inn Restaurant,Lucknow,Charbagh,3.0,4.0,+91 8090233414,"North Indian, Mughlai",500.0,"92/193, Gautam Budh Marg, Near Basmandi Chauraha, Charbagh, Lucknow",False,False,False,Not available,80.92411514369999,26.8379662342
104578,https://www.zomato.com/lucknow/ice-n-spice-indira-nagar,Ice N Spice,Lucknow,Indira Nagar,3.7,403.0,0522 2349395 +91 9198002396,"North Indian, Chinese, Fast Food",450.0,"Shubhansha Business Centre, Near Kukrail Pul, Indira Nagar, Lucknow",True,False,False,"Pizza , Chowmein , Butter Naan , Deluxe Thali , Kadhai Paneer , Noodle , Dal Makhani",80.96921112390001,26.8702971913
104587,https://www.zomato.com/lucknow/shri-balaji-kulcha-corner-charbagh,Shri Balaji Kulcha Corner,Lucknow,Charbagh,2.9,6.0,Not Available,Street Food,80.0,"Ambar Bazaar, Naka Hindola, Charbagh, Lucknow",False,False,False,Not available,80.921116434,26.8353925102
104592,https://www.zomato.com/lucknow/mama-mutton-alambagh,Mama Mutton,Lucknow,Alambagh,3.9,342.0,+91 6386640335,Mughlai,500.0,"Chander Nagar Gate, Moni Baba Market,, Kanpur Road, Alambagh, Lucknow",False,False,False,"Chicken Masala , Roasted Chicken , Butter Chicken , Mutton Keema , Chicken Biryani",80.9022370353,26.8139508139
104602,https://www.zomato.com/lucknow/al-kareem-non-veg-corner-gomti-nagar,Al Kareem Non Veg Corner,Lucknow,Gomti Nagar,3.0,4.0,+91 7309814146,"North Indian, Biryani",150.0,"Goel Complex, Opposite BBD Campus, Faizabad Road, Gomti Nagar, Lucknow",False,False,False,Not available,81.0566578433,26.888229922399997
104605,https://www.zomato.com/lucknow/cafe-coffee-day-hazratganj,Cafe Coffee Day,Lucknow,Hazratganj,3.9,203.0,+91 8799235587 +91 6363923844,"Beverages, Cafe, Sandwich, Fast Food, Desserts",500.0,"MG Marg, Hazratganj Crossing, Near Vidhan Sabha, Hazratganj, Lucknow",True,False,False,"Coffee , Spinach Corn Sandwich , Cappuccino , Americano , Garlic Bread , Latte",80.945961,26.847134000000004
104617,https://www.zomato.com/lucknow/lucknow-biryani-aminabad,Lucknow Biryani,Lucknow,Aminabad,2.9,6.0,+91 7499187774,"Biryani, Mughlai",350.0,"Ghadi Wali Masjid, Naaz Cinema Road, Aminabad, Lucknow",False,False,False,Not available,80.9275215492,26.8485429289
104620,https://www.zomato.com/lucknow/cafe-26-2-aliganj,Cafe 26,Lucknow,Aliganj,3.6,267.0,+91 8114007752,Cafe,300.0,"Purania Chauraha, Aliganj, Lucknow",True,False,False,"Pizza , Coffee , Sandwich , Cappuccino , Mushroom Patty",80.9427816421,26.8940596527
104632,https://www.zomato.com/lucknow/star-hotel-restaurant-hookah-lounge-aliganj,Star Hotel Restaurant & Hookah Lounge,Lucknow,Aliganj,2.9,5.0,Not Available,"North Indian, Mughlai, Chinese",650.0,"5, Kamla Nehru Marg, Picnic Spot Road, Khurram Nagar, Aliganj, Lucknow",False,False,False,Not available,0.0,0.0
104633,https://www.zomato.com/lucknow/frozen-junction-alambagh,Frozen Junction,Lucknow,Alambagh,4.2,317.0,+91 9919480313 +91 8574242566,"Desserts, Beverages",500.0,"Shop 09, Sringar Nagar, Alambagh, Lucknow",True,False,False,"Ice Cream Roll , Rolls , Waffles , Walnut Brownie , Burgers",80.89687161149999,26.803849096
104646,https://www.zomato.com/lucknow/the-bridge-charbagh,The Bridge,Lucknow,Charbagh,3.0,6.0,0522 4114211 0522 4114222,North Indian,700.0,"Hotel Clark Continental, 82/1, Guru Gobind Marg, Bans Mandi Chauraha, Charbagh, Lucknow",False,False,False,Not available,0.0,0.0
104653,https://www.zomato.com/lucknow/kali-mirch-alambagh,Kali Mirch,Lucknow,Alambagh,3.8,336.0,+91 6388361855,Mughlai,300.0,"Moni Baba Market, Alambagh, Lucknow",True,False,False,"Butter Chicken , Chicken Masala , Kadhai Mutton , Afghan Chicken , Mutton Biryani , Chicken Handi , Murgh Kalimirch",80.9022551402,26.8138897718
104660,https://www.zomato.com/lucknow/sports-cafe-aliganj,Sports Cafe,Lucknow,Aliganj,3.0,4.0,+91 7905667741,"Cafe, Fast Food",500.0,"Shop 8 & 9, Aishwarya Plaza, Sector H, Aliganj, Lucknow",False,False,False,Not available,80.9417312,26.8940855
104668,https://www.zomato.com/lucknow/hashtag-caf̩-gomti-nagar,Hashtag Caf̩,Lucknow,Gomti Nagar,3.9,333.0,+91 8433334334,"Chinese, Cafe, Continental, Fast Food, North Indian, Italian, Mughlai, Pizza",1000.0,"B -1/55 C, Vineet Khand, Gomti Nagar, Lucknow",True,False,False,"Paneer Tikka , Kit Kat Shake , Mocktails , Noodle , Corn Pizza , White Sauce Pasta , Oreo Frappe",81.00828018039999,26.850942261500002
104674,https://www.zomato.com/lucknow/sai-bhojanalay-kaiserbagh,Sai Bhojanalay,Lucknow,Kaiserbagh,2.9,5.0,+91 8896914451,North Indian,200.0,"21, Golaganj, Tiraha, Kaiserbagh, Lucknow",False,False,False,Not available,80.9192144126,26.859194608299997
104684,https://www.zomato.com/lucknow/jj-bakers-hazratganj,JJ Bakers,Lucknow,Hazratganj,4.1,351.0,0522 4048642 0522 4049474,"Bakery, Desserts",400.0,"Jahangir Mansion, 1, Ashok Marg, Hazratganj, Lucknow",True,False,False,"Chocolate Truffle , Sandwich , Blackforest Cake , Dutch Truffle , Chocolate Cake , Pizza",80.9469675645,26.8473900585
104689,https://www.zomato.com/lucknow/foodzone-gomti-nagar,Foodzone,Lucknow,Gomti Nagar,3.0,0.0,+91 9129227777,"North Indian, Chinese",350.0,"Near Amity University Campur, Nizampur, Malhaur Road, Gomti Nagar, Lucknow",True,False,False,Not available,81.0513179004,26.8522943129
104699,https://www.zomato.com/lucknow/durga-khasta-corner-lalbagh,Durga Khasta Corner,Lucknow,Lalbagh,4.2,215.0,+91 9415793244,Street Food,100.0,"91/19, Gautam Buddha Marg, Latouche Road, Maqbool Ganj, Ghasyari Mandi, Naka Hindola, Lucknow",True,False,False,Not available,80.92555329999999,26.8427963
104705,https://www.zomato.com/lucknow/food-singh-hazratganj,Food Singh,Lucknow,Hazratganj,3.0,0.0,+91 7834929000,North Indian,400.0,"3, Tilak Marg, Hazaratganj, Near PG National College Hazratganj, Lucknow",True,False,True,Not available,80.9578705,26.8611298
104715,https://www.zomato.com/lucknow/steward-foods-charbagh,Steward Foods,Lucknow,Charbagh,4.3,283.0,+91 7408484848,North Indian,200.0,"55, Moti Nagar, Opposite Dayanand School, Charbagh, Lucknow",True,False,False,"Thali , Poori Chole , Shahi Tukda , Roti , Chole Bhature , Aloo Paratha , Chole Chawal",80.91437906029999,26.8349111458
104720,https://www.zomato.com/lucknow/esselates-al-bake-com-indira-nagar,Esselate's Al-Bake.Com,Lucknow,Indira Nagar,3.0,0.0,0522 4962030 +91 9026721505,Mughlai,200.0,"A-881, block A Indira Nagar Lucknow",False,False,False,Not available,80.9748025,26.874495899999996
104729,https://www.zomato.com/lucknow/bombay-pav-bhaji-hazratganj,Bombay Pav Bhaji,Lucknow,Hazratganj,3.8,291.0,+91 7579201111,North Indian,450.0,"Shop 408, Saharaganj Mall, Hazratganj, Lucknow",True,False,False,"Pav Bhaji , Bhaji Pulav , Soya Chaap",80.9455986321,26.8555505366
104737,https://www.zomato.com/lucknow/the-kitchen-1-aliganj,The Kitchen,Lucknow,Aliganj,3.0,0.0,+91 9721528213,North Indian,200.0,"Cp-5 Sector F, Jankipuram, Aliganj, Lucknow",True,False,False,Not available,80.94289865340001,26.9210603919
104744,https://www.zomato.com/lucknow/the-pavilion-alambagh,The Pavilion,Lucknow,Alambagh,3.9,392.0,+91 7042834588,"Cafe, North Indian, Chinese, Thai, Momos",1000.0,"116A, 3rd Floor, Sector B, LDA Colony, Behind Hotel Piccadily, Near Krishna Nagar Metro Station, Alambagh, Lucknow",False,False,False,"White Sauce Pasta , Noodle",80.8968937397,26.797119604000002
104754,https://www.zomato.com/lucknow/hotel-ss-grand-aliganj,Hotel SS Grand,Lucknow,Aliganj,3.0,0.0,+91 9129612905 +91 7800050505,"Chinese, Mughlai, North Indian",500.0,"5, Mishrapur, Near HP Petrol Station, Kursi Road, Aliganj, Lucknow",False,False,False,Not available,80.982292,26.943327000000004
104758,https://www.zomato.com/lucknow/brew-bakes-gomti-nagar,Brew Bakes,Lucknow,Gomti Nagar,3.8,228.0,+91 7355300592 +91 5224238753,"Chinese, Cafe, Italian, Burger, Mexican, Pizza",500.0,"3/71, First Floor, Vivek Khand Near ICICI Bank, Gomti Nagar Lucknow",True,False,False,"Coffee , Pizza , Burgers , Fries , Garlic Bread , Hot Chocolate , Sandwich",80.9951323271,26.8570721296
104773,https://www.zomato.com/lucknow/wanchai-by-kylin-gomti-nagar,Wanchai By Kylin,Lucknow,Gomti Nagar,4.0,324.0,+91 9935143114 0522 4960799,"Asian, Chinese, Thai",1500.0,"4th Floor, City Mall, Vipul Khand, Gomti Nagar, Lucknow",True,True,False,"Khao Suey , Tom Yum Soup , Sushi Platter , Chilli Chicken , Chicken Teppanyaki , Hakka Noodles , Cocktails",80.9875151888,26.8463870458
104789,https://www.zomato.com/lucknow/keventers-hazratganj,Keventers,Lucknow,Hazratganj,4.2,278.0,091 7705900999,"Beverages, Desserts, Ice Cream",400.0,"6B SAS, Sapru Marg, Near Rohit Bhawan, Hazratganj, Lucknow",True,False,False,"Milk Shake , Thick Shakes , Chocolate Hazelnut Shake , Bubble Gum Shake , Oreo Chocolate Shake",80.9471060336,26.8534498254
104804,https://www.zomato.com/lucknow/honey-buns-gomti-nagar,Honey Buns,Lucknow,Gomti Nagar,4.3,124.0,+91 9125850780 +91 7982115805,"Bakery, Cafe, Desserts",600.0,"4/276, Near Central Bank, Vineet Khand 4, Gomti Nagar, Lucknow",False,False,False,"Waffles , Cheesecake , Fries",81.01731922479999,26.8528327359
104821,https://www.zomato.com/lucknow/brew-bakes-cafe-bistro-aliganj,Brew Bakes Cafe & Bistro,Lucknow,Aliganj,4.0,172.0,080 45128592,"Bakery, Beverages, Burger, Cafe, Coffee, Fast Food, Pizza",500.0,"L-III/79, Sector-D, Near Purania Chowraha, Aliganj, Lucknow",True,False,False,"Coffee , Volcano Pizza , Aloo Tikki Burger , Maggi Pizza , Pasta , French Fries , Garlic Bread",80.9413144737,26.8940832748
